cas,smiles
16024-58-1,O=C(O)COCCOCCOC
27876-94-4,O=C(O)C(=CC=CC(=CC=CC=C(C=CC=C(C(=O)O)C)C)C)C
699-90-1,O=C(O)C=1C=CC=C(F)C1C
601-84-3,O=C(O)C=1C(Br)=CC=CC1Br
4052-30-6,O=C(O)C1=CC=C(C=C1)S(=O)(=O)C
610-16-2,O=C(O)C=1C=CC=CC1N(C)C
50-43-1,O=C(O)C=1C(Cl)=CC(Cl)=CC1Cl
3685-22-1,O=C(O)C1CCC(O)CC1
770-08-1,O=C(O)C1=NC=C(C=C1)CC
67003-50-3,O=C(O)C1=CC=C(C=C1)COC
30981-98-7,O=C(O)CC=1C=CC=C(C1C)C
73219-91-7,O=C(O)C=1C(OC)=C(Cl)C=C(Cl)C1OC
957129-38-3,O=C(O)C1=NNC(=C1C)CC
74003-63-7,O=C(O)C1=NC=2C=CC=CC2N=C1C
82846-18-2,O=C(O)C1=CC=C(F)C(OC)=C1
6161-65-5,O=C(O)C=1C(OC)=CC=CC1C
654663-32-8,O=C(O)C=1C=CN=CC1OC
13799-90-1,O=C(O)C1=CC(Cl)=C(C=C1Cl)C(=O)O
51673-83-7,O=C(O)C1OCCCC1
59614-95-8,O=C(O)C=1SC=C(Cl)C1
19789-59-4,O=C(O)C(N)C1=CC=C(OC)C=C1
119083-00-0,O=C(O)C=1C=NN(C1C(F)(F)F)C
59337-89-2,O=C(O)C=1SC=CC1Cl
16727-43-8,O=C(O)C1=CC=C(N=C1OC)OC
7418-65-7,O=C(O)C=1C=NC=CC1N
21080-92-2,O=C(O)C(C(=O)O)C1=CSC=C1
18999-45-6,O=C(O)CCN1C=NC=C1
42860-02-6,O=C(O)C=1C=C(Cl)C=C(Br)C1
27115-50-0,O=C(O)CNC(=O)C1=CC=C(C=C1)C
83506-93-8,O=C(O)C1=CC(F)=C(F)C=C1N
1666-28-0,O=C(O)C1=CC=C(Br)C=C1O
455-87-8,O=C(O)C1=CC=C(N)C(F)=C1
152126-31-3,O=C(O)C1=NC=CC=C1F
56961-30-9,O=C(O)C1=CC(O)=CC=C1Cl
27372-38-9,O=C(O)C1=NNC(=O)CC1
262423-77-8,O=C(O)C=1C(Cl)=NC=CC1Cl
870997-85-6,O=C(O)C1=NC=C(Br)C=C1N
929000-66-8,O=C(O)C1=NC(Cl)=CC=C1Br
171178-43-1,O=C(O)C1=CC(F)=NC=C1N
7536-55-2,O=C(OC(C)(C)C)NC(C(=O)O)CC(=O)N
90-50-6,O=C(O)C=CC1=CC(OC)=C(OC)C(OC)=C1
21643-38-9,O=C(O)C1=CC=C(C=C1)CCCCCC
345637-71-0,O=C(O)CN1N=C(C=C1C)C(F)(F)F
24821-22-5,O=C(O)C=1C(=CC=CC1C(F)(F)F)C(F)(F)F
71079-03-3,O=C(O)C(N)C1=CC=C(Br)C=C1
38025-90-0,O=C1C=CC(C(=O)O)=C(Cl)N1
405-79-8,O=C(O)COC1=CC=C(F)C=C1
10601-99-7,O=C(O)C=1C=CC=C(C#C)C1
13189-98-5,O=C(O)C(N)CSCCCO
6515-58-8,O=C(O)C1=CC=CC(=C1)CBr
29678-81-7,O=C(O)C(O)CCC=1C=CC=CC1
5241-66-7,O=C(OC(C)(C)C)NC(C(=O)O)CCSC
103260-65-7,O=C(O)C1=CC=2C(OC)=CC=CC2N1
21606-04-2,O=C(O)C=1C(=CC=CC1N(=O)=O)C(=O)OC
17119-15-2,O=C(O)C(O)C=1C=CC=C(O)C1
328-67-6,O=C(O)C1=CC(Br)=CC(=C1)C(F)(F)F
573-03-5,O=C(O)C1=CC=C(F)C=2C=CC=CC12
610-36-6,O=C(O)C1=CC=C(N)C=C1N(=O)=O
1866-38-2,O=C(O)C=CC=1C=CC=C(Cl)C1
77095-51-3,O=C(O)C=1C=CC=2C=COC2C1
22090-24-0,O=C(O)C1=CC=C(C=C1)N2CCCCC2
19947-39-8,O=C(O)CC(N)C1=CC=C(Cl)C=C1
142994-09-0,O=C(O)C1=CC=C(Cl)C=C1C(F)(F)F
33005-95-7,O=C(O)C(C=1SC(=CC1)C(=O)C=2C=CC=CC2)C
3471-31-6,O=C(O)CC1=CNC=2C=CC(OC)=CC21
3440-28-6,O=C(O)CCNC(=O)C=1C=CC=CC1
14441-90-8,O=C(O)C1=NOC(=C1)C=2C=CC=CC2
1878-71-3,N#CC1=CC=CC(=C1)CC(=O)O
1078-30-4,O=C(O)C1=CC=C2C=CC=NC2=C1
55240-51-2,O=C(O)C=1C=CN=C(C1)C=2C=CC=CC2
505084-58-2,O=C(O)C1=CC(Cl)=NC=C1C(F)(F)F
187227-45-8,O=C(O)C1=CC(OC(CC)CC)C(NC(=O)C)C(N)C1
25940-35-6,O=C(O)C=1C=NN2C=CC=NC12
77716-11-1,O=C(O)C1=CC(=CN1C)NC(=O)OC(C)(C)C
152628-03-0,O=C(O)C=1C=C2NC(=NC2=C(C1)C)CCC
106562-32-7,O=C1OC=2C=C(N)C=CC2C(=C1CC(=O)O)C
71066-00-7,O=C(OC(C)(C)C)NC1(C(=O)O)CC=2C=CC=CC2C1
17057-07-7,O=C(O)C1=CC=CC(=C1)N2C(=O)C=CC2=O
13505-32-3,O=C(O)C(NS(=O)(=O)C1=CC=C(C=C1)C)CC=2C=CC=CC2
10315-07-8,O=C(O)C1CCN(CC=2C=CC=CC2)CC1
1664-57-9,O=C(O)CCC=1C=CC=C(C1)N(=O)=O
177952-39-5,O=C(O)CC1=CC=C(C=C1C(F)(F)F)C(F)(F)F
50995-74-9,O=C(O)C1=CC=2C=CC(=CC2OC1=O)N(CC)CC
203302-97-0,O=C(O)CC=1C=CC=C(OC(F)(F)F)C1
31795-93-4,O=C(O)C1N(CC=2C=CC=CC2)CCC1
584-85-0,O=C(O)C(NC(=O)CCN)CC1=CN=CN1C
3321-03-7,O=C(O)C(NC(=O)CN)CC=1C=CC=CC1
62642-62-0,O=C(O)C1=CC=C(C=C1)CN2CCOCC2
72120-71-9,O=C(O)C(N)CC1=CSC=2C=CC=CC21
112665-43-7,O=C(O)CCCCCC(C=1C=CC=CC1)C=2C(=O)C(=C(C(=O)C2C)C)C
189005-44-5,O=C(O)CC1=C(N=C2C=CC(=CN21)C)C3=CC=C(C=C3)C
33305-77-0,O=C(OC(C)(C)C)NC(C(=O)O)CC1=CC=C(C=C1)N(=O)=O
51186-58-4,O=C(OC(C)(C)C)NC(C(=O)O)CC(=O)OCC=1C=CC=CC1
1113-83-3,O=C(O)C(=O)CC(O)C(NC(=O)CO)C(O)C(O)C(O)CO
42438-90-4,O=C(O)C1NCC=2NC=3C=CC=CC3C2C1
17609-52-8,O=C(O)C(NC(=O)OCC=1C=CC=CC1)C=2C=CC=CC2
93107-30-3,O=C(O)C1=CN(C2=CC(F)=C(F)C=C2C1=O)C3CC3
2389-60-8,O=C(OCC=1C=CC=CC1)NC(C(=O)O)CCCCNC(=O)OC(C)(C)C
67436-13-9,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CSC(C)(C)C
763114-26-7,O=C(O)C1=CC(=CC=C1F)CC2=NNC(=O)C=3C=CC=CC32
202592-23-2,O=C(O)CC1N=C(C=2C=CC(Cl)=CC2)C3=C(SC(=C3C)C)N4C(=NN=C41)C
1263045-16-4,O=C(O)CCOCCOCCOCCOCCNC(=O)CCN1C(=O)C=CC1=O
405-39-0,O=C(OCC=1C=CC=CC1)NCCCCC(NC(=O)OCC=2C=CC=CC2)C(=O)O
169555-95-7,O=C(O)C(NC(=O)OCC1C=2C=CC=CC2C=3C=CC=CC31)CC=4C=CN=CC4
197632-76-1,O=C(OC(C)(C)C)NCCCCC(C(=O)O)N(C(=O)OCC1C=2C=CC=CC2C=3C=CC=CC31)C
96402-49-2,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC4=CC=CC=5C=CC=CC54
86123-11-7,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC4=CNC=5C=CC=CC54
6034-46-4,O=C(O)C(OC(=O)C)C
137081-41-5,O=C(O)C1(F)CC1
261904-39-6,O=C(O)C(O)(C)CBr
3059-97-0,O=C(O)C(N)(C)CC
24435-45-8,O=C(O)C(O)(C)C(F)(F)F
372-09-8,N#CCC(=O)O
1119-72-8,O=C(O)C=CC=CC(=O)O
473-81-4,O=C(O)C(O)CO
3077-46-1,O=C(NC(C(=O)O)C(C)CC)C
146038-53-1,O=C(O)C12CC(F)(C1)C2
1871-67-6,O=C(O)C=CCCCCC
40003-41-6,O=C(O)C=1SC(Br)=NC1C
1460-18-0,O=C(O)CCCCCCCCCCCCCC(=O)O
1119-46-6,O=C(O)CCCCCl
15026-17-2,O=C(O)CCC(=O)OC(C)(C)C
58530-13-5,O=C(O)C1=CC(Br)=CC(=C1)C
6027-21-0,O=C(O)C(N)CCO
822-82-2,O=C(O)C=1C=NSC1
87600-98-4,O=C(O)C=1C(Cl)=NC=NC1Cl
4593-90-2,O=C(O)CC(C=1C=CC=CC1)C
612-19-1,O=C(O)C=1C=CC=CC1CC
4021-08-3,O=C(O)C1=NC=CC(=C1)C
4408-60-0,O=C(O)CC=1C(=CC(=CC1C)C)C
14670-94-1,O=C(O)C12CC3CC(C)(C1)CC(C)(C3)C2
6113-61-7,O=CNC(C(=O)O)CC(C)C
20737-42-2,O=C(O)C1=NC=CNC1=O
66909-30-6,O=C(O)C1=CC(=CN=C1Cl)C
503555-50-8,O=C(O)C1=CN=C(Cl)C=C1C
30964-00-2,O=C(O)CCCCC#C
28711-29-7,O=C(O)CN1N=CN=C1
3167-50-8,O=C(O)C1=CN=C(N=C1)N
6245-57-4,O=C(O)C1=CC=C(OC)C=C1C
37908-96-6,O=C(O)C1=CC=C(OC)C(Cl)=C1
31786-45-5,O=C(O)C=1C(Br)=CC=CC1OC
573-11-5,O=C(O)C1=CC=C(OC)C(OC)=C1OC
102849-49-0,O=C(O)C(N1C(=O)CCC1)CC
234082-00-9,O=C(O)CCCCCCCCCCCCC(=O)OC(C)(C)C
7325-46-4,O=C(O)CC1=CC=C(C=C1)CC(=O)O
3337-62-0,O=C(O)C1=CC(Br)=C(O)C(Br)=C1
653-21-4,O=C(O)CC=1C(F)=C(F)C(F)=C(F)C1F
32431-84-8,O=C(O)C=1SC=CC1F
40155-43-9,O=C(O)C=1N=CC(=NC1)N
186129-25-9,O=C(O)C=1C=CC2=C(C=CN2C)C1
3401-80-7,O=C(O)C=1C(Cl)=CC=C(Cl)C1O
16636-51-4,O=C(O)C1CCCC(N)C1
59782-85-3,O=C(O)C1=CC(Cl)=CN=C1Cl
439114-13-3,O=C(O)CCOCCOCCOCCOCCOCCC(=O)O
51146-57-7,O=C(O)C(C1=CC=C(C=C1)CC(C)C)C
6342-77-4,O=C(O)CCC=1C=CC=CC1OC
3964-58-7,O=C(O)C1=CC=C(O)C(Cl)=C1
402-65-3,O=C(O)C=1C=CN=C(F)C1
5988-19-2,O=C1NC(=O)CC(N1)C(=O)O
936-08-3,O=C(O)C1=CC=C(Cl)C=C1Br
51446-31-2,O=C(O)C1=CC=C(F)C(O)=C1
73401-74-8,O=C(O)CC1=CC=C(C=C1)CO
2592-18-9,O=C(OC(C)(C)C)NC(C(=O)O)C(O)C
616-75-1,O=C(O)C(C(=O)O)CC=1C=CC=CC1
140148-70-5,O=C(OC(C)(C)C)N1CCC(C(=O)O)C1
41088-86-2,O=C(OC(C)(C)C)NC(C(=O)O)CCO
905954-28-1,O=C(O)CCOCCOCCOCCOCCOCCOCCN
65754-04-3,O=C(O)C1=CN=CNC1=O
533-48-2,O=C1NC(C)C(N1)CCCCCC(=O)O
50446-44-1,O=C(O)C=1C=CC(=CC1)C2=CC(=CC(=C2)C=3C=CC(=CC3)C(=O)O)C=4C=CC(=CC4)C(=O)O
133081-24-0,O=C(O)C=1C=CC(=NN)NC1
4433-01-6,O=C(O)C1=CC=CN=C1C=2N=CC=CC2C(=O)O
67684-64-4,O=C(O)C1CCC(N)(C(=O)O)C1
52950-19-3,O=C(O)C(O)C=1C=CC=CC1Cl
110256-15-0,O=C(O)C1=NOC(=C1)C2CC2
54127-63-8,O=C(O)C1=CNC(=O)C(Cl)=C1
1260092-44-1,O=C(OC(C)(C)C)NCCOCCC(=O)O
588-22-7,O=C(O)COC1=CC=C(Cl)C(Cl)=C1
943-14-6,O=C(O)C1=CC(=CC=C1Br)N(=O)=O
317-46-4,O=C(O)C1=CC=CC(=C1F)N(=O)=O
29886-62-2,O=C(O)C=1C=CC(=CC1)C=2SC=CC2
122143-19-5,O=C(O)C1(C=2C=CC=CC2Cl)CC1
3601-66-9,O=C(OC(C)(C)C)NC(C(=O)O)C=1C=CC=CC1
91-48-5,O=C(O)C(=CC=1C=CC=CC1)C=2C=CC=CC2
115029-24-8,O=C(O)C1=CC=C(C=C1F)C(F)(F)F
7021-11-6,O=C(O)CCCC1=CC=C(O)C=C1
1365655-91-9,O=C(OC(C)(C)C)NCCOCCOCCC(=O)O
2482-25-9,O=C(O)CNC(=O)C1=CC=C(O)C=C1
261635-77-2,O=C(O)C1=CN=C(Cl)C=C1C(F)(F)F
45214-91-3,O=C(OC(C)(C)C)NC(C(=O)O)CCC(=O)OC
189153-10-4,O=C(OC(C)(C)C)NC1CCC(CC(=O)O)CC1
5852-78-8,O=C(O)C=1C=CC(O)=C2N=CC=CC21
35271-74-0,O=C(O)CC(C1=CC=C(Cl)C=C1)CC(=O)O
40197-20-4,O=C(O)C1=NC=2C=C(Br)C=CC2N1
886366-13-8,O=C(O)C1(C2=CC=C(C=C2)C(F)(F)F)CC1
951-55-3,O=C(O)C(N)CC1=CNC=2C=CC(=CC21)C
1147417-27-3,O=C(O)C1=NNC(=C1)C=2C=CC=C(OC)C2
51939-71-0,O=C(O)C1OC=2C=CC=CC2CC1
23967-57-9,O=C(O)C=1SC=2C=CC=C(Cl)C2C1
1026201-45-5,O=C(O)C=1N=C2C(Br)=CC=CN2C1
76985-09-6,O=C(O)C(N)CC=1C=CC=2C=CC=CC2C1
28862-79-5,O=C(OCC=1C=CC=CC1)NC(C(=O)O)CC(C)C
76824-99-2,O=C(O)C1NCC2=CC=C(O)C=C2C1
68090-88-0,O=C(OC(C)(C)C)NC(C(=O)O)CC1=CC=C(Cl)C=C1
115962-35-1,O=C(OC(C)(C)C)N1CC=2C=CC=CC2CC1C(=O)O
69026-14-8,O=C(O)C=1C=CC=C(OCC=2C=CC=CC2)C1
376592-93-7,O=C(O)C=1C=CC=C(C1)C=2C=CC=C(N)C2O
24209-38-9,O=C(O)C1=C(CSC2=NN=NN2C)CSC3N1C(=O)C3N
15260-10-3,O=C(OC(C)(C)C)NC(C(=O)O)C(OCC=1C=CC=CC1)C
47375-34-8,O=C(OC(C)(C)C)NC(C(=O)O)CC1=CC=C(OC(C)(C)C)C=C1
6349-98-0,O=C(O)CCC(C(=O)O)N1C(=O)C=2C=CC=CC2C1=O
132201-33-3,O=C(O)C(O)C(NC(=O)C=1C=CC=CC1)C=2C=CC=CC2
53990-33-3,O=C(O)C(NC(=O)OCC=1C=CC=CC1)C=2C=CC=CC2
157355-81-2,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)C(O)C
135944-05-7,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)(C)CC=4C=CC=CC4
162401-62-9,O=C(O)C1=CC=C(OC(F)F)C(OCC2CC2)=C1
4481-62-3,O=C(O)C12CCC(C(=C)C)C2C3CCC4C5(C)CCC(=O)C(C)(C)C5CCC4(C)C3(C)CC1
74011-58-8,O=C(O)C1=CN(C2=NC(=C(F)C=C2C1=O)N3CCNCC3)CC
22255-40-9,O=C(O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C1CC(O)C3C
252206-28-3,O=C(O)C1=NC(=CN1C)NC(=O)OCC2C=3C=CC=CC3C=4C=CC=CC42
67879-58-7,O=C(O)C(O)C(OC(=O)C=CC1=CC=C(O)C(O)=C1)C(=O)O
214750-76-2,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC4CC4
86069-86-5,O=C(O)C1N(C(=O)OCC2C=3C=CC=CC3C=4C=CC=CC42)CCCC1
89889-51-0,O=C1NC2CSC(CCCCC(=O)NCCCCCC(=O)NCCCCCC(=O)O)C2N1
144701-25-7,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC4CCCCC4
437655-95-3,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NCCOCCOCCOCCOCC(=O)O
3775-73-3,O=C(O)CC(N)C
889940-13-0,O=C(O)C(C)(C)C(F)(F)F
5424-29-3,O=C(O)C(N)(C)CO
374-35-6,O=C(O)C(O)(C)C(F)(F)F
3025-96-5,O=C(O)CCCNC(=O)C
625-38-7,O=C(O)CC=C
13419-69-7,O=C(O)C=CCCC
2433-96-7,O=C(O)CCCCCCCCCCCCCCCCCCCCCC
2363-71-5,O=C(O)CCCCCCCCCCCCCCCCCCCC
68947-43-3,O=C(O)C1CCN(C)CC1
114012-41-8,O=C(O)C1COC1
22287-28-1,O=C(O)C12CC(C1)C2
113020-21-6,O=C(O)C1(C(=O)OC)CC1
5025-82-1,O=C(O)C1N(C(=O)C)CSC1
7338-27-4,O=C(O)C(=C)CC(=O)OC
2516-93-0,O=C(O)COCCCC
49606-99-7,O=C(O)C(N)C1CC1
3222-49-9,O=C(O)C1=CN=CC(=C1)C
488-11-9,O=CC(Br)=C(Br)C(=O)O
13110-96-8,O=C(O)C1=CC(=CC=C1O)C(=O)C
1948-31-8,O=C(O)C(NC(=O)C(N)C)C
5963-14-4,O=C(O)CCCCCCC(C)C
923-06-8,O=C(O)CC(Br)C(=O)O
2756-85-6,O=C(O)C1(N)CCCCC1
336-08-3,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O
7013-07-2,O=C(O)CC(O)CN
10271-85-9,O=C(O)C=1SN=CC1
6436-62-0,O=C(O)C=1C=NOC1
26164-26-1,O=C(O)C(OC)C=1C=CC=CC1
89-56-5,O=C(O)C1=CC(=CC=C1O)C
137129-98-7,O=C(O)C1=CC=C(Cl)N=C1C
67367-33-3,O=C(O)C1=CN=C(C=C1O)C
4073-35-2,O=C(O)C1=CC(Br)=C(OC)C(Br)=C1
4027-59-2,O=C(O)C1=NNC(=C1)CC
168899-58-9,O=C(O)C=1C=CC=C(OC(=O)C)C1C
277756-45-3,O=C(O)C1(CCC1)C(F)(F)F
157893-14-6,O=C(O)C=1C=C(Br)C=C(OC)C1
39828-47-2,O=C(O)C1=CNC(=O)N1
3113-72-2,O=C(O)C1=CC(=CC=C1N(=O)=O)C
2476-35-9,O=C(O)C1=CC(Br)=CC=C1OC
6341-72-6,O=C(O)C(C=1C=CC(=CC1)C=2C=CC=CC2)C
54916-66-4,O=C(O)C1=CC(Br)=CN=C1OC
383-70-0,O=C(O)CNC(=O)C(F)(F)F
1260897-05-9,O=C(O)C1CCC(F)(F)C1
4521-22-6,O=C(O)CCCC1=CC=C(C=C1)C
923-32-0,O=C(O)C(N)CSSCC(N)C(=O)O
3336-41-2,O=C(O)C1=CC(Cl)=C(O)C(Cl)=C1
360-03-2,O=C(O)C(F)(F)C=1C=CC=CC1
20924-05-4,O=C1NC(=O)N(C=C1C)CC(=O)O
7148-03-0,O=C(O)C=1C=CC=CC1C=2C=CC(=CC2)C
3751-48-2,O=C(O)CCC=1C=CC=C(C1)C
76387-70-7,O=C(OC(C)(C)C)NC(C(=O)O)CN
133427-08-4,O=C(O)C1=CC=CN2C=CN=C12
530-75-6,O=C(O)C=1C=CC=CC1OC(=O)C=2C=CC=CC2OC(=O)C
104-98-3,O=C(O)C=CC1=CN=CN1
5337-79-1,O=C(O)C=CC=1C=CN=CC1
4355-11-7,O=C(O)CC1(CC(=O)O)CCCCC1
944-43-4,O=C(O)C1=C(F)C(F)=C(N)C(F)=C1F
606488-94-2,O=C(O)C1CCCC(O)C1
13485-59-1,O=C(O)C1N(C(=O)C(N)C)CCC1
101-10-0,O=C(O)C(OC=1C=CC=C(Cl)C1)C
5081-36-7,O=C(O)C1=CC=C(C(OC)=C1)N(=O)=O
3112-31-0,O=C(O)C1=NNC(=C1)C(=O)O
13737-36-5,O=C(O)CC1=CC=C(C=C1)CBr
3480-87-3,O=C(O)CC(O)C=1C=CC=CC1
25118-59-6,O=C(O)C1=CC=C(Br)C(Cl)=C1
110877-64-0,O=C(O)C1=CC(F)=C(F)C=C1Cl
14348-38-0,O=C(O)C1=CC=C(Br)C(O)=C1
209991-63-9,O=C(O)CC=1C(F)=CC(F)=CC1F
14737-89-4,O=C(O)C=CC1=CC=C(OC)C(OC)=C1
83730-53-4,O=C(O)C(N)CCS(=O)(=N)CCCC
738606-46-7,O=C(O)C(C)(C)CCCCCC(O)CCCCCC(C(=O)O)(C)C
93939-74-3,O=C(O)C(N)C1=CC=C(F)C=C1
10236-60-9,O=C(O)CC=1C=CC=C(Cl)C1Cl
27473-62-7,O=C(O)C1(N)CC=2C=CC=CC2C1
67336-19-0,O=C(O)C(N)C1=CC=C(Cl)C=C1
53292-90-3,O=C(OC(C)(C)C)NC1CCC(C(=O)O)CC1
614731-04-3,O=C(OC(C)(C)C)N1CCC(F)(C(=O)O)CC1
108282-38-8,O=C(O)C=1C=C(Cl)C(N)=CC1OCC
4998-57-6,O=C(O)C(N)CC1=CN=CN1
501-89-3,O=C(O)C1=CC=C(C=C1)CC(=O)O
126674-78-0,O=C(O)C=1C=C(F)C=C(F)C1N
156478-71-6,O=C(OC(C)(C)C)N1CCN(CC(=O)O)CC1
53100-44-0,O=C(OC(C)(C)C)N1C(=O)CCC1C(=O)O
10242-08-7,O=C(O)C=1OC=2C=CC(OC)=CC2C1
1736-21-6,O=C(O)C=1C(=NOC1C)C=2C=CC(F)=CC2
112897-97-9,O=C(O)C=CC1=CC=C(F)C(F)=C1
10177-12-5,O=C(O)C=1C=NC=C(C1)C=2C=CC=CC2
1000339-51-4,O=C(O)C=1C=CC=C(F)C1N(=O)=O
194154-91-1,O=C(OC(C)(C)C)N1CCCC1CC(=O)O
128-97-2,O=C(O)C1=CC=C(C(=O)O)C=2C(=CC=C(C(=O)O)C12)C(=O)O
943-80-6,O=C(O)C(N)CC1=CC=C(N)C=C1
53440-12-3,O=C(O)C1CC=2C=CC=CC2CC1
14091-15-7,O=C(O)C(N)CC1=CC=C(Br)C=C1
17616-04-5,O=C(O)C1=CC=C(C=C1)N2C=NC=C2
16273-37-3,O=C(O)C(O)C=1C=CC=C(Cl)C1
34114-12-0,O=C(O)C=1C=CC(=CC1)C2=NN=NN2
18125-46-7,O=C(O)C(N)CC1=CC=C(F)C=C1
55144-92-8,O=C(O)CCC1=CC=C(Cl)C=C1Cl
325-89-3,O=C(O)CC(N)C1=CC=C(F)C=C1
34993-02-7,O=C(O)C(N)CCCC=1C=CC=CC1
907545-47-5,O=C(O)C1=CC(Cl)=NC=C1N(=O)=O
40828-46-4,O=C(O)C(C1=CC=C(C=C1)C(=O)C=2SC=CC2)C
101537-64-8,O=C(O)C=1SC=CC1NC(=O)OC(C)(C)C
5796-17-8,O=C(O)C(N)CC1=CC=C(O)C(O)=C1
7113-10-2,O=C(O)C=1N=C(SC1)C=2C=CC=CC2
40204-26-0,O=C(O)CC(=O)OCC=1C=CC=CC1
754214-42-1,O=C(O)C=1C=NC=2NC=CC2C1
6854-07-5,O=C(O)C1=CC(=CNC1=O)N(=O)=O
61563-43-7,O=C(O)C=1C=CC=C2C=CN=CC21
6836-22-2,O=C(O)CC1=CC=CC2=CC=C(OC)C=C21
156-86-5,O=C(O)C(N)CCCCNC(=N)N
120-23-0,O=C(O)COC=1C=CC=2C=CC=CC2C1
6223-83-2,O=C(O)C1=CC=CC=2C(=O)C=3C=CC=CC3C12
321674-73-1,O=C(O)C=1C=CC=CC1NC(=O)C=C(C=2C=CC=3C=CC=CC3C2)C
5445-44-3,O=C(O)C(N)COCC=1C=CC=CC1
62247-21-6,O=C(O)CC(N)C=1C=NC=CC1
74444-77-2,O=C(O)C1(N)CC=2C=CC=CC2CC1
77112-53-9,O=C(O)C=1N=C2C=NC=CN2C1
13721-01-2,O=C(O)C1=CNC=2C=CC=CC2C1=O
29953-71-7,O=C(O)C=CC1=CNC=2C=CC=CC12
2437-17-4,O=C(O)C1=CC=CC2=CC(O)=CC=C21
7312-10-9,O=C(O)C=1SC=2C=CC(Br)=CC2C1
1077-96-9,O=C(O)C1=NNC=2C=CC(F)=CC21
116965-16-3,O=C(O)C1=CC=C(C(=C1)N(=O)=O)C(F)(F)F
849068-61-7,O=C(O)C1=CNC=2N=CC(Br)=CC21
443-75-4,O=C(O)CC1=CNC=2C=C(F)C=CC21
5809-23-4,O=C(O)C=1C=CC=CC1C(=O)C2=CC=C(C=C2O)N(CC)CC
153-61-7,O=C(O)C1=C(COC(=O)C)CSC2N1C(=O)C2NC(=O)CC=3SC=CC3
2901-76-0,O=C(O)C(NC(=O)C=1C=CC=CC1)CC=2C=CC=CC2
1676-75-1,O=C(OCC=1C=CC=CC1)NC(C(=O)O)COC(C)(C)C
98534-81-7,O=C(O)C=1C=NN(C=2C=CC=CC2)C1C(F)(F)F
82571-53-7,O=C(O)C=CC1=CC=C(C=C1)CN2C=NC=C2
471-80-7,O=C(O)C1(C)CCCC2(C)C1CCC34CC(=C)C(O)(CCC32)C4
135112-28-6,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CCC
132388-68-2,O=C(OC(C)(C)C)NC(C(=O)O)CC(=O)NC(C=1C=CC=CC1)(C=2C=CC=CC2)C=3C=CC=CC3
13433-09-5,O=C(O)CC(N)C(=O)NC(C(=O)O)CC=1C=CC=CC1
87512-31-0,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)NC(C(=O)O)C)C
69-53-4,O=C(O)C1N2C(=O)C(NC(=O)C(N)C=3C=CC=CC3)C2SC1(C)C
102410-65-1,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)C=4C=CC=CC4
135248-89-4,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CS
200616-40-6,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)N(C)C(C(=O)O)CCC(=O)OC(C)(C)C
64480-66-6,O=C(O)CNC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C
83792-48-7,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)COCC=4C=CC=CC4
684270-46-0,[N-]=[N+]=NCC(NC(=O)OCC1C=2C=CC=CC2C=3C=CC=CC31)C(=O)O
139338-72-0,O=C(O)COCCOCCOCCNC(=O)OCC1C=2C=CC=CC2C=3C=CC=CC31
218600-44-3,N#CC1=CC2(C3=CC(=O)C4C5CC(C)(C)CCC5(C(=O)O)CCC4(C)C3(C)CCC2C(C1=O)(C)C)C
133464-46-7,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CCC(=O)OCC=C
189279-58-1,O=C(O)C1=CN(C2=NC(N)=C(F)C=C2F)C3=C(Cl)C(=C(F)C=C3C1=O)N4CC(O)C4
979-92-0,O=C(O)C(N)CCSCC1OC(N2C=NC=3C(=NC=NC32)N)C(O)C1O
79-10-7,O=C(O)C=C
17994-25-1,O=C(O)C1(O)CC1
627-01-0,O=C(O)CNCC
503-66-2,O=C(O)CCO
19794-53-7,O=C(O)C(N)COC
15537-71-0,O=C(O)C(NC(=O)C)C(S)(C)C
443-79-8,O=C(O)C(N)C(C)CC
557-24-4,O=C(O)C=CC(=O)N
4331-54-8,O=C(O)C1CCC(C)CC1
13991-36-1,O=C(O)C=CCBr
